text	label
*snap snap snap* Loved it! #VersesandFlow	0.0
We start #RISEfmIN60MINUTES with @TheDaveWalters speaking to @_cosatu in MPU about #coffincase.	0.0
Welcome to the #djsbubreakfast . @RealPennyPenny kicks us off with his Triple Play.	0.0
It's time for the #MannequinChallenge. Is @RISEfm943 up for it?	0.0
"Me: hey wanna go out on a date

Girl: i'm suddenly deaf now"	0.0
@soft_btw hachi machi...	0.0
Oh hell yeah	0.0
#MJforever	0.0
You can often change your circumstances by changing your attitude. - Eleanor Roosevelt #quote	0.0
Today in 1993, Guinness World Records awarded Michael Jackson with the 'Lifetime Achievement Award'.	0.0
@dhothersall @ArgyllAtheist @KennyFarq so the Scotland would be made irrelevant and your position on this is also irrelevant	0.0
@Johnvoteyes that was what, a whole 30s of apologising? Yuk. Rank.	0.0
.@garytank I do have such a man crush on Gary Tank Commander ;-)	0.0
Now avail for pre-order-21 Scifi/Fantasy boxed set only $.99 from todays bestselling authors	0.0
I entered to #win a bundle of ARC Edition Books! #giveaway @Winterhavenbook	0.0
Look! @RABTBookTours #Giveaway WIN $20 Amazon Gift Card from @AuthorCKarlsen during the Knights in Time Book Blitz!	0.0
🙄🙆🏼	0.0
I'm just glad Megan's fish didn't die bc I over fed him	0.0
😁	0.0
One Direction, Ed Sheeran, Coldplay to Perform at Inaugural BBC Music Awards	0.0
louis tomlinson is the most adorable human being to ever exist and i am no even embarrassed to be tweeting this, goodbye.	0.0
Tweet us ?'s for Skylar using #LiveOnScreen RT @skylarkeleven: I cannot wait to be a part of #TrevorLIVE w/@TrevorProject this Sunday in LA!	0.0
"Retweeted Washington Post (@washingtonpost):

""He got up there and lied his a– off"": Carrier union leader on..."	0.0
"Retweeted Complex (@Complex):

Kanye and Trump deserve each other:"	0.0
"Retweeted Marijuana Posts 🎄™® (@MarijuanaGifss):

100% Canna-Cigar 🍃💨"	0.0
"Connect with #ArtisteTeam on 
#Instagram --&gt; 

#Twitter --&gt;"	0.0
#Repost @gbmnutron with repostapp.⁰・・・⁰With less than an hour to go.. @groovemcluvin gives us 15…	0.0
"Connect with #ArtisteTeam on 
#Instagram --&gt; 

#Twitter --&gt;"	0.0
@PBXg33k i did but at some point one has to accept the fact that things won't go anywhere due to puny brainage and resign to fate	0.0
I'm definitely going to work today, yessir.	0.0
I have too many Daniels on Skype.	0.0
@Biel MANO PROCURA AZILLION NO SOUNDCLOUD DA IGGY MANO	0.0
@Biel @selenagomez gamou	0.0
Famíliaaaa! Tá rolando promo na  Camisetas por até R$29,90 😁 Corre lá 😽	0.0
"▶︎▶︎ 原宿 HUG ◀︎◀︎

〒150-0001
東京都渋谷区神宮前4-28-7
RDMビル 2F

Tel 03-3796-9690"	0.0
"◇◆ HUG   instagram ◆◇

 HUG ▷▷ @ hugharajuku

HUGSUNKISS ▷▷ @ hugsunkiss"	0.0
"◆◇ HUG LINE 公式 アカウント ◇◆
【 @ hugharajuku 】で検索 ♪"	0.0
Big chune!!!! @farenizzi: personally...	0.0
So the special focus on @FoxNews  now is the guy who killed Osama like really ??  #wrongspotlight	0.0
It's all good tomorrow nite at @crubarcellar #BNMThursday   see yall there	0.0
mamy 2016 a ja nadal pale sie na jiyonga. bez pozdrowień	0.0
kamila jest ładna, ale jej praca jest chujowa, no dzisiejszy odcinek... same negatywne cechy, nie oszukujmy sie	0.0
Sky and Henry in Germany(?) 👻	0.0
Third world citizens must rid their society of wealthy individuals who are nothing more than imperialist traitors.	0.0
UK case involving undercover officers tricking women into having sex with them will be heard in secret	0.0
I liked a @YouTube video  Nightcore- Hero (Jessie J)	0.0
@mikeydotty okay but ACTUALLY	0.0
@awkwardly09 oh yes, come thru city boi	0.0
Instagram told me that my password MAY have been taken from a website and I got so paranoid that I changed every password on every site.	0.0
HILLARY GOT BARS! #Debatenight	0.0
There is a joke to be made here	0.0
I have questions	0.0
late, adj.:  I find myself wishing I’d met you earlier, before so many things about me solidified.	0.0
This is a great way to start a quick write on scars...what stories do yours tell? Sketch, then write. @LindaMRief	0.0
@AlluringShrew I feel the same way about the word mutual.	0.0
my kitty is so sick 😢	0.0
wonDER YEARS ARE PLAYING TONIGHT WHAT	0.0
jfc	0.0
Engkau adalah zalim. Jika kau ceritakan, kesedihan dalam bait puisi malam. Jatuh cintalah! Gembiralah! #baitmalam @bait_puisi	0.0
@harry_bawole terima kasih ilmunya om. :) *aku bocahmu*	0.0
@shinchan_oey nggedhek--bereng--trus akhire ambyok.	0.0
Good news from @novriska \☺/  uyeeee!	0.0
Eventually their masks fall. sometimes you have to wait just a little bit longer. But eventually they fall.	0.0
@evvysusanti sorry coy... Cerebralku meningennya tubeless... Hahahaha	0.0
5 Keys For Your #Growth In Your #HomeBusiness	0.0
#Facebook #CheatSheet 21 Pg-Get Your 1st FB Ad Live Target The Best #Prospects &amp; Get #LEADS	0.0
Redefine What You Think About #ArticleMarketing	0.0
"You'd LOVE Camden's Waterfront! Here's Why YOU Should Live/Invest Here- @sellingsjersey
 #NJ"	0.0
Are you a VISIONARY lacking focus? Awaken Your Creative Genius:  #artist #designer #creatives	0.0
"""Write it. Shoot it. Publish it. Crochet it, sauté it, whatever, make."" -- Joss Whedon"	0.0
Omg, size 18 babes, where do you get smart workwear	0.0
@rozya @Tighe_er it is as good as they say	0.0
Baking eggs for my breakfast meeting tomorrow because I'm chairing and that just means bringing the food	0.0
Hillary Clinton Committed Perjury Before Benghazi Committee	0.0
Nancy Pelosi blows off traffic laws — to shop at shoe store!  via @american_mirror	0.0
Islamic State Claims Murder of Coptic Priest in EGYPT for Allah  via @gatewaypundit	0.0
Слушаю careless whisper в версии seether и молча вою текст песни	0.0
23:21 читаю статьи о взрыве в метро 2011 года	0.0
@marijuanatrgedy я не хочу здесь говорить все подробности, но нам просто не повезло с хозяйкой. А хозяйке не повезло с жизнью	0.0
@Leader Great write up in today's Wrexham Leader @TheWorldvsMS @MSUK6 @WirralMSSociety @mssocietyuk @shiftms	0.0
We're having fun for @givingtuesdayuk - we hope this song brightens your say too!	0.0
A little mid-week, midday song to get you singing along...	0.0
160807 LOE 앙콘 @BAP_Daehyun #대현	0.0
i'm just rly tired today.. woke up early to finish the rest of my booklet that wasn't even half done	0.0
There used to be a Marvel vs. Capcom arcade machine in the laundromat when I was a kid and Ryu brings memories of those days 😩	0.0
what started with a mild hike, an awesome experience rafting across the rivers of yosemite, ended up with a dead car. #memorialday	0.0
"good hiring article:  
via @venusatuluri . To me, ability to ""finish"" is the most imp feature, hard to assess tho"	0.0
@shyamdotme for example?	0.0
@FarhanaMohdDin kahkahkah group aku tak tau la ni. Takpe mmg kena siapkan. Esok nak submit draft	0.0
To all muslim parents, tolong baca ni pls	0.0
Aduh macam meludah ke langit eww	0.0
Sounds like he's gone bananas. #BorisThePillock #MoreEUCobblers	0.0
@cardiffbites - moi? What do you mean? I live in Splott. .. 😨	0.0
@AshleyGovier @GoodwayCardiff @HBIndependents @mayor4cardiff @SuttonCardiff - Boris has put me off egotists in charge forever.	0.0
"CHURN &amp; BURN BABY!!!

ONCI

  $ONCI"	0.0
GM CHC  $$$$$	0.0
"$CBIO  200MA  (1.31)
  $CBIO"	0.0
"2789 em 1x no cc Sub ou 2879 boleto ))
Smart TV LED 55"" Samsung UN55J5300AGXZD Full HD  2HDMI 2USB Wi-Fi 120Hz"	0.0
"#Submarino
Smart TV LED 40"" Samsung UN40J5500AGXZD Full HD  3 HDMI 2 USB Wi-Fi 120Hz 
R$1699 boleto"	0.0
"⚡️Game - Uncharted 4: A Thief's End - PS4
➡️ R$120,50 Em 1x no Crédito! 
Use o cupom: GGIZZI10"	0.0
Feelingnya sama kaya tahun kemaren lawan Porto 😂	0.0
*sesek nafas*	0.0
Last training session ahead of tomorrow's game against Rostov  [TZ]	0.0
michael phelps looks like he's about to storm the jedi temple	0.0
Bacon Cheeseburgers	0.0
@GarnikathePanda am I famous yet, is this how I get my big break. am I doing it right	0.0
@LacunosaDays @SaintLuki @buttoniris lmao	0.0
@C_Tevy I work at a 24hr tim hortons  right now! It's not great but it pays the bills ; v ;	0.0
Nobody picks up skills overnight. Some may naturally have a knack for it, but skills take time and practice.	0.0
@LoneXI yeah I'm planning on it. Once they announced Thatcher/Riddle it pretty much sealed it	0.0
This makes me approx 1000 times more interested	0.0
It doesn't get any more bullshit than performing in front of a giant sign that says FEMINIST instead of.... actually being one	0.0
"Check out ""I Got My Cowboy Goin' On"" by Bobby Johnson -"	0.0
"Check out ""What Do Ya Want From Me"" by Bobby Johnson -"	0.0
To all all the friends and artists I met this weekend thank you all it was my biggest honor meeting you all and...	0.0
‘PARTY ROCKA BLEND #3 (2003)’ by DJ KEV G on #SoundCloud? #np  #CTMixtapeLegend	0.0
‘PRACTICE BLENDZ Feat. ZHANE, CASSIE &amp; BIZ MARKIE’ by DJ KEV G on #SoundCloud? #np  #CTMixtapeLegend	0.0
Listen to 2003 FREESTYLE (3RD &amp; 1) by #CTMixtapeLegend @DJKevG #np on #SoundCloud	0.0
This is the best Opening Day ever.	0.0
Obama's remarks:	0.0
WIP has 9 women &amp; 14 men on stage. The 2 POV characters are women. 2 women are bi, 1 is lesbian. 4 cultures/ethnic groups represented.	0.0
"o marido da lynz vai vir com mais album solo sera
n sei 
(amei vo só me referir a ele assim agr)"	0.0
"alterei sinopse e capa de ""ela"" 
ou seja isso significa algo"	0.0
thank you to @billboard. sorry we couldn't make it to the ceremony, Josh's mom had us raking leaves from last fall.	0.0
Evening out I don't have anything going on tonight and would love to get out. Anyone up for it? Just meeting someo…	0.0
Drinks? I would like to find a single Caucasian male to have drinks with tonight. Please be at least 30 years old …	0.0
Elegant Enchantress Seeks Connoisseur of Pleasure Beautiful female in her 20s searching for a friend, confidant, a…	0.0
@siighanna LET THE FIRE BURN LOW CAUSE WE LIKE IT THAT WAY	0.0
tonight was lit 👌🏻😩🍆🙀😜👀💦💯🔥👿👊🏻🙊	0.0
@chloexmadeleine we're gonna be the most emo couple and it'll be great	0.0
Jadi gini efek seharian liatin willis	0.0
Abis makan mencit keknya	0.0
Dek, ga paham kalimatmu beneran 😣	0.0
i dont know if i would trust jill stein with a $20 bill and group wendy's order	0.0
this specific image of Wakko Warner	0.0
@AlaLobsters that's weird :( i'm completely out of troubleshooting steps then!	0.0
"@ultvmk thank,, I feel so important :-"")"	0.0
SO GIGIL	0.0
james reid... how are u even real	0.0
Cina aja kalah! Cina baru bisa bikin gadget palsu. Orang indo udah bisa bikin nabi palsu..	0.0
Dit, masuk sini aja, Dit! @Aditya_TheBilly	0.0
Ponstan itu pereda nyeri bukan obat gigi... 😰	0.0
Luruhnya hati bukanlah suatu dosa, Maka Jangan Pernah Takut untuk Jatuh Cinta.	0.0
#jogja: Update Citra Radar Cuaca 15 Oktober 2016 Pukul 23.40 ~ @bmkgjogja	0.0
Shut Up and Dance by WALK THE MOON —	0.0
@curlynoodlehead I THINK sO. Travelled to the library 2 times. I deserve a nap.	0.0
@sinGABoree @singsonandon HAHAAHAH I AM CRINGING AT MYSELF @/facepalm	0.0
Look at that cute block over there hehehe.	0.0
Business as usual in Washington: US Secretary of the Air Force says #Russia is threat #1—an existential threat.	0.0
Our #altRight Twitter community is diffuse, leaderless, self organizing &amp; powerful. This is culture making itself &amp; it is electrifying.	0.0
@EuropeanRevolt PS- THIS IS YUGE	0.0
This was sent out from Ted Cruz- as Iowans arrived at their caucus sites to vote. #CruzFraud	0.0
My hopeful prognostications on the future for our God Emperor.  #FinalElectionThoughts	0.0
Backed into a corner, neocons revert to their Trotskyite roots.	0.0
"polish investigating Judge 1945: Had this thrown at me yesterday:""The remains of the people are there in the g..."	0.0
'Holocaust' Debate / Comments / News • France Reveals Holocaust Collaborators: This could be very interesting ...	0.0
Do Revisionists have a verifiable death total of Jews?: This thread is a work in progress. Per various request...	0.0
YES! Elie Wiesel is Finally Dead!	0.0
Tolerance is Weakness	0.0
German Magazine Says Happy Blonde Families are Dangerous Terrorists	0.0
@ArieFriedman Grab the lads, and raid the toy grave yard!!!!	0.0
This Chicago clerk defended himself and his store from armed burglars. RT to show #GunsSaveLives	0.0
@KDJFoxNH @darren_dazmav Muh war crimes!	0.0
@Europa1492 I disavow!	0.0
@AboveTopSecret A direct response to feminist bullshit	0.0
This is an amazing speech. #BiometricVisas	0.0
regrann from @incitingideas: Taxed from tear_it_all_down…	0.0
One last shoutout to @ClemsonMBB for another W over Wake Forest today. 13-4, 4-1 ACC as the Tigers head to Pitt on Tuesday. #BeatPitt	0.0
Isaiah smiling big now!	0.0
@Kata_basis why the fuck are gays keep jumping on this bandwagon? When has Trump ever even mentioned gays? @HarridgePike @DailyMail	1.0
Shall I break my boycott of #c4news just to see their tears over #Alleppo? Naar fuck that, worst news channel in the UK.	0.0
1) November of last year Turkey shoots down a Russian Sukhoi. The pilot was shot as he parachuted down, having ejected from the aircraft.	0.0
#Liberty Hasid who hanged herself was forced to marry her first cousin:   #Tlot	0.0
#Liberty Pure Detroit, your trip begins at    #Tlot	1.0
#Liberty Five things I learned from reading Jacques Vallée's Messengers of Deception: UFO Contacts and Cults:   #Tlot	0.0
"This was obviously ""nation building"" not terrorism, guys"	1.0
Richard Spencer - NPI 2016, Full Speech	0.0
Please set us all straight, Mikey	0.0
To clarify, Beacon is a Hillaryland firm, founded and run by her closest advisers.	0.0
Sad	0.0
It is not enough to simply beat globalists.  They must be destroyed thoroughly.  Their kind must not rise again.	1.0
@medicblasto ¿Cuál es su crimen? ¿Oponerse al geNOcidio blanco?	0.0
@Local_Extreme @espanolns ¿Cómo? ¿Estás en contra del geNOcidio por sustitución demográfica que está sufriendo mi raza, la raza blanca?	0.0
@AFRKN_ Bueno, cada uno tiene sus preferencias. A mí sí me quita el sueño el diastema de Roki.	0.0
You love #FakeNews don't you Mike Cernovich (@Cernovich)? It gives you an excuse to focus yourself on instead of pointing to the inner core.	0.0
@Zanting @CaptainsLog2016 Better #AnimeRight than wrong.	0.0
@Holofech @JaredWyand @jaketapper There are.	0.0
@PennyRed The alt right is going to start sending you stuffed toys now.	0.0
You never truely understand why premarital relationships are haram until you go to college, my God, too much drama.	0.0
"@PennyRed WAKE ME UP
(CAN'T WAKE UP)"	0.0
why did they have a big fuckin dude wearing a razor blade costume what the fuck #thegameawards	0.0
YES I'm back. 7th suspension. Forced to delete tweets again. Racism and homophobia are bad m'kay. And don't fuck with our pay gap myth!	0.0
@BrentRosenbaum hey man I think you should check this out:	0.0
Two dozen Albertans have had medically assisted deaths since June  @Blazingcatfur	0.0
After AIDS homophobia how did we get gay positive by flooding the country with 3rd World immigrants and going on about Hitler? #hillary2016	1.0
@nxt7Generations @rondia I would prefer that they not be turned into precious little snowflakes, your job is to teach not indoctrinate	0.0
"There are only two genders 

OvO

And 

OwO"	0.0
@diogoxd_ how about u make me gay boy	0.0
@wokedame 6:30 is about double of what i sleep every day	0.0
These emails prove that the MSM is nothing more than a DNC propaganda machine. #DNCLeaks	0.0
That's petty, Brian of @CNN. The people on social media are a force to be reckoned with. Most feel you don't represent them. @TomiLahren	0.0
@TetraD20 @No_Appli ye, waayy eut of hez lege.	0.0
@senatorshoshana (((Weissmann)))	1.0
@NancyAFrench @DavidAFrench you'd fuck nat turner wouldn't you?	0.0
@NotBazJ @racistgoku @spinosauruskin @Sargon_of_Akkad looks legit to me	0.0
@generativo @BronzeAgePerv @GonzalVarvique Anglo policy was better. Latinos ultimately made the best of a bad situation, though.	0.0
"Hillary ""promises"" to repeal the Bill of Rights if elected president.    @HillaryClinton"	0.0
"I don't like @HillaryClinton but I must admit she is killing the Millennial outreach here. 🔥🔥 Gotta step up our ""dank tweets"" game, fam! 🔥🔥"	0.0
@kenoxkenner @tay_samps That's the result of Jewish cultural Marxism, and the destruction of the West. Jesus. What year are you living in?	1.0
#BrexitVote Just remember. White West will face hardship and bloodletting as we take out civilization back. Celebrate now but prepare.	0.0
Mostly when non whites are repatriated, the Natural Order is restored, and Men are heads of stable households.	1.0
"BREAKING NEWS: professional men's rights activist youtube video splicer has endorsed me as ""mangina of the year"""	0.0
New York Yankees will pay for education of children of slain NYPD cop Rafael Ramos. NYDN	0.0
Twitter: Criticize Anita... you're GONE!:  via @YouTube twitter is totalitarian	0.0
Hey hillbitches, remember telling us Bernie supporters that you didn't need us in November?! Fucking suck it.	0.0
@RoninMemes @YouTube moonbases	0.0
I just saw a man put hot sauce on burrito while driving on the freeway and then immediately saw a shooting star this must mean something	0.0
We must do everything possible to keep this horrible terrorism outside the United States.	0.0
#Austria ready for possible 100km border fence with #Hungary  #asylum #migrantcrisis	0.0
3 of 5 stars to Great Kings' War by Roland J. Green	0.0
NewsWatch: 20 beaten-down U.S. stocks expected to rise as much as 98%	0.0
None of us will ever accomplish anything excellent or commanding except when he listens to this whisper which is heard by him alone.	0.0
The Tell: This central bank is about to lose $60 million thanks to Apple's big miss	0.0
#Brexit	0.0
@Suno_North I don't know but I like it ~	0.0
Looking Great ~ (oﾟωﾟo)	0.0
"Only time I've ever found a royal likeable was William starting the sentence 'Pales into..."" and realising he had absolutely no out."	0.0
@adventuresofrob @HINIONGE need for the working and middle-classes.	0.0
i support this 1000%. if you j/o after january 20th, that is effectively a tacit endorsement of the new administration	0.0
@LiteraryLucifer No, it's fine.  It is an open secret in US.  Everyone knows, but only some acknowledge.	0.0
A rainy day in #London print	0.0
FAA establishes no-fly zone over Midtown Manhattan until day after President-elect Trump's inauguration.	0.0
#slflmonterrey send me pics of your experience to put into the fan project :-)	0.0
The first time I meet @TheEllenShow I'm going to give her the biggest hug ever	0.0
"If you ever feel stupid just remember that Justin cheated on this beauty multiple times. 💕
#JustinDeactivatedParty"	0.0
This is the back of my father's ambulance in Ohio. A result of a terrible heroin epidemic in our communities.	0.0
@JONATHANWEISMEN How was it possible for you, not to connect the dots earlier. You're an intelligent man, I wonder? Like talmud, and such..	0.0
@DavidGoldberg49 Whilst looking in the mirror, David spoke to himself...: It's a condition formerly known as MPD, busting his own ghosts.	0.0
@WSJ I bet they were racist privileged white men, the bane of america.	0.0
@thehill Hmmm, your headline seems to be attempting to race bait. Almost like that's all you know how to do?	0.0
@WDFx2EU2 They gotta go back. #10FeetTaller	0.0
@KissMyLiberalAs @SeeScottJump tbh i dont find statistics or poles particularly exciting but whatever gets u through the night	0.0
@NaomiOhReally another country club shoah	1.0
These were the #BlackLivesMatter protesters arrested for the I-94 shutdown, any notice anything?	0.0
@taygete_ Mike 'ImonaCIAhitlist' Cernovich	0.0
"@cyberslav basically a class comprised of ""the effects of too much soy in the modern diet"" kids"	0.0
"&gt;wanting multiple women

Whats wrong with putting your faith/love in one person?"	0.0
@JAYxVal says the shit skin	1.0
"Obama's doc says: check her brain
Will journalists put him in chains?"	0.0
Anti-Ryan Billboards Create Stir In Wisconsin.	0.0
Ово је тако.... Чеда Јовановић	0.0
@WhiteArabi You're right! Only white lives matter!	1.0
@kanova Oh thats completley wrong! When you have manufracturers you can sell more and you need to buy less!	0.0
Yes it is a mental disorder.	0.0
"@flash14j @AdultSwimExec @icze4lion ""wait. She's into what?""
&gt;escape
&gt;delete
&gt;format drive
&gt;eyebleach"	0.0
@fdGhtP54 @AdultSwimExec called what? Maybe i'll learn some thing new here and reevaluate things.	0.0
#KalergiPlan  - Reseaech what they have in store for #WhiteEthnic society and people. #WhiteGenocide #refugees #Merkel #HootonPlan #fakenews	1.0
Chexit: Is CHINA Exempt From Disintegrating Into Component Nations? -	0.0
"@KaMuhammadJr @16po @mrsmcdaniel98 @BlackMoses2015 - the open conversations that NEED to happen, can't, because of synthetic ""Feudalism"""	0.0
Trump just treated this about electors	0.0
Poor Liberals, Nobody to Blame But Themselves  by @NatCounterPunch	0.0
Are Local Media in Grand Rapids Seeking to Incite Real Hate Crimes Against Whites, by…	0.0
arthur schwartz is a godless neo-zionist retard..... This Will Hold Up, so stay silent twerp @ArthurSchwartz....	1.0
cabal @IngrahamAngle @MaryEllenKlas	0.0
Job 38:2 DRA—Who is this that wrappeth up sentences in unskillful words? Gird up thy loins like…   via @biblegateway	0.0
@camefromempires @jonathanlukw We don't have privilege, we have a way of life that foreigners envy/hate. Blame their unexceptional ancestors	1.0
@kjvhmv The western hemisphere.	0.0
"#BadJudgmentIn5Words 

Allowing mass Non-White immigration! 

Diversity = #WhiteGenocide 
👉🏻"	1.0
@TGSNTtv MUCH concern at the amount of young who voted remain.(((Education))) system disgusting!	1.0
@FireGrundyNOW @saigrundy Genuine evil hate speech, she should not only be fired for also jailed.IQ85 says it all.	0.0
That religion of peace being it`s peaceful self again....nothing to see here!	0.0
It's hard to Overstate How Fantastic that is for America. The EPA and the rest of the Obama adm has strangled the life out of this country!	0.0
"Retweeted MARK SIMONE (@MarkSimoneNY):

NY Times reported Podesta wasn't hacked by Russians, the dope gave his..."	0.0
"Retweeted Fox News (@FoxNews):

.@PastorDScott on @POTUS welfare comments: Welfare was meant to be..."	0.0
@clairedeigns My English to stupid translator is broken. I guess it'll remain a mystery. @Cynicalreality @WildChild69 @LisaWinslow	0.0
@Zython86 You say that like that means the will of the people shouldn't be respected. The opposite is actually true.	0.0
Trump Leads Clinton by 1 and growing because #PodestaEmails25 shows that the email dump was intentional. @FoxNews @seanhannity @ericbolling	0.0
Famous Jews and descendants — JewAge	0.0
@ramzpaul But Oh, wait, you yourself are a Skype intruder! You are exposed. You are neither right nor white.	1.0
@BlueAngelTime That would be nice, only if they would make good candles. But they STINK. lol	0.0
@mariamnash94 @AMANDACARRISA_ I don't see why on the earth would you doubt in your own book?	0.0
@SanityJw Most of those only possible on whites...	0.0
#GETallinn2016 Fuck off back to your own countries. Get out of Estonia you cancerous lefties.	1.0
Election Recap..	0.0
@zzzzaaaacccchhh @realDonaldTrump Shut up, Juden. No one cares for your screams that you aren't free to lie anymore.	1.0
I'm proud of all the many white women who didn't vote for Hillary. We rock. #election2016	0.0
Keep it in the basement, locked up, in the dark.	0.0
Moly's ratio of views to subs is sky high. He's getting ~10% of the views that the top youtuber gets with 1% of the subs	0.0
State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today; election next Saturday.	0.0
@JSBTC @GreatArtiste45 we tried to send them back and africa was like lolno	1.0
@sadgirlprincess hahaha	0.0
@Rational_Urge cybersex &gt;:( i was half kidding	0.0
"Billionaire surrounded by hot women for 40 years

No sexual assault claims....until 4 weeks before an election in 2016

#WhyWomenDontReport"	0.0
"@Fascitarian_v2 @drewmistak ""its too safe and white here.Let's import these muds from a culture thatsthe polar opposite, it will work great"	1.0
@Ricky_Vaughn99 is liek de gay mafia	0.0
Twitter bans AltRight accounts while letting pedophile and Jihadi accounts have free reign 👏🏻👏🏻👏🏻👏🏻 well done @Jack &amp; @Twitter #TwitterGate	1.0
@AlfieHeydrich @kilimandege lol yes to *	0.0
Tensions erupt on streets of migrant-hit Finland as furious brawl breaks out in square	0.0
"Hillary deleted emails. 
State department covered it up. 
AP planted story.
#PodestaEmails7"	0.0
Obama’s Leftist Lens, New Cartoon	0.0
@presjpolk A personal record of four likes for this edgy tweet, GJ. We're gonna need a thicker rope to hang your fat ass from a lamp post.	0.0
"@JunckerEU 
THE PEOPLE KNOW."	0.0
"@PoliceOne @KCStar
Let the scum to kill themselves with contaminated drugs."	0.0
"@ItalianBoobsx 
¡Wow nena, que linda!😘"	0.0
i am getting phone calls from nasally asthmatic voices telling me there are 9 ways i will die that i wont believe @BuzzFeed	0.0
Hey @ADL_National , put ((())) around your name. Everyone's doing it!	1.0
@demsunify @ProWhites @hateful_heretic Here you go	0.0
Hey @jack why don't you ban this person? They are threatening my life.	0.0
@magaash hehe	0.0
Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!	0.0
"High soy diet,nanotechnology, poison products,municipal water,RX, SJWs #FaggotryInAction

@ThaRightStuff @DegenRolf"	1.0
"Embrace your role as men, or die despite your ancestor's best intentions.

My line is intact, and growing, regardless of your retardedness."	0.0
@maryloubethune @OccupyWallStNYC As a fellow Carolinian, you should know better.	0.0
ŻOŁNIERZE WYKLĘCI	0.0
To kwestia czasu. PiS trochę okrzepnie to każda świnia przestawi się na wielbienie nowego pana.	0.0
"Retweeted Tomasz Surdel (@TomekSurdel):

Poza piłkarzami/działaczami @ChapecoenseReal na pokładze rozbitego..."	0.0
@Jati_Matic	0.0
"I guess pushing gay people off of buildings is funny @HillaryClinton?
#debatenight"	0.0
Extremely progressive	0.0
@lneptChemist is real shit controversial now	0.0
that time anthony burch said dudes checking him out confirmed how gay guys were also creepy.	0.0
@mollysoda im sorry im trying to delete	0.0
"""Sexual desire is not a desire for sensations. It is a desire for a person: and I mean a person, not his or her body conceived as an object"""	0.0
If everyone stopped masturbating, the banking system would collapse.	0.0
SO PRESIDENTIAL	0.0
@RichardBSpencer The key will be to have ideological space to do so. Once the cucks are swept away we can start building.	1.0
".@occdissent @RadioFreeTom 

Tom Nichols is a parody of a failed Boomer cuck, whom no one listens to anymore."	1.0
Get help, Ben. Your wife left you in a Starbucks, but don't freak out. Everything will be OK!	0.0
"@gundeke yeah, true.

Indepedence,  especially financial independence from family,  and finding a partner who isn't an idiot is way to go..."	0.0
"@aliDesiDero7536 @maschuma @tagesschau Türkiye ""ülkem"" degil."	0.0
"FDP-Chef #Lindner geißelt ""Chaos"" in Merkels Asylpolitik - und greift #AfD scharf an: @dpa Interview @sternde  (ll)"	0.0
It's our right to know what bs our country is involved in. The law makes hacktivism illegal but it is morally right. #transparency	0.0
I really don't like Nazis but tweets like this are beginning to win me over.	0.0
"@DPRK_News Your shit hasn't been ""funny"" for a while, brah. You're beyond pathetic."	0.0
The open borders non sense is just that	0.0
I bet his father is worried sick!	0.0
The third worlder couldn't fix their society there.. I'm sure it'll work out better here.	1.0
This account as of now is NOT related to National Action. You CANNOT kill an idea whose time has come. They have not won, they will not win!	0.0
Facebook are purging accounts, Smash Cultural Marxism I helped admin has gone, along with the backup page. #SmashCulturalMarxism	1.0
#usury #bankers #banksters #internationalfinacne #99% 1% #smashculturalmarxism	1.0
"""The melting pot"", ""Multiculturalism"" &amp; ""Tolerance"" are really about targeting Whites for genocide. #WhiteGenocide"	0.0
"Man yells ""f**k the police,"" shoots at cop's house. Another #BlackLivesMatter inspired violent extremist."	0.0
When Kerry declares:'Borderless World' he is talking about a corporate world Gov that can run over the nation state!	0.0
@BellaDashwood Jesus was LITERALLY a jew. You fundy morons can't accept it &amp; it's the greatest scam in history. LOL keep worshiping your jew	1.0
@G_Cstnza @MaiDindu @Cernovich (((Cernovich))) is the next one to get shoahed.	1.0
@teenytynee_ @SonsofTyr TRy again...	0.0
@LunaDial22 Fashy girl anyday.	0.0
Feminism and Judaism run hand in hand. Chose Tradition over modernism.	0.0
@realDonaldTrump Me and my Waifu both wish you a Happy Birthday. Make America great again, Mr. President.	0.0
@GopAaron its all about choices. we all get to that same fork in the road. some chose left some chose right. you can do anything you believe	0.0
I am so thankful to have my dad this father's day, I love you pops, you have been my best dad in the world.  Wish...	0.0
@realDonaldTrump let's do it!	0.0
Richard Spencer's banning is a bad sign. Agree or not with him, Richard is always polite.	0.0
Just saw the story on CNN.  Congrats @mike_pence on finally moving out of the prototype stage and into full production.  #HumanRightsDay	0.0
Please don't be a Muslim shooter. Please don't be a Muslim shooter. Please... #OhioState #NeverTrump #Resistance	1.0
@i_akari_daisuki yes!!	0.0
Women need to be stopped.	1.0
@Terragaze that's understandable I guess. How is the CP?	0.0
@RichardBSpencer @marthasjones_ lmao that cretinous statement was written by a whole *group* of you; the end of academia can't be far off	0.0
"Quixotic: the Constitution

Daemonic: model statutes for post-collapse Amerikaner republic"	0.0
@zikamagic lol dear god	0.0
"See later little Marco. Sorry to see you go Rubio but it's Trump season!

@realDonaldTrump"	0.0
We wanted you to be the first to know, after this horrific attack, we're officially endorsing Trump. Enough is enough.	0.0
